Cust_ID,Gender_F_Flag,Gender_M_Flag,Residence_distance_from_store,time_in_store,accompanying_people,family_size,total_purchase_amount
3164,0,1,5,38,3,4,1487
3165,0,1,5,39,5,5,1914
3166,1,0,10,56,7,4,3193
3167,1,0,8,53,2,4,2016
3168,1,0,4,51,1,3,1422
3169,1,0,7,54,4,5,1794
3170,1,0,4,53,4,1,1547
3171,0,1,4,38,5,6,1603
3172,1,0,3,52,3,5,1275
3173,1,0,5,53,4,5,1632
3174,0,1,4,37,3,3,871
3175,0,1,3,38,5,6,1748
3176,1,0,2,51,3,4,1254
3177,0,1,2,35,1,4,537
3178,0,1,4,38,4,4,1158
3179,0,1,8,38,2,5,1536
3180,1,0,1,50,1,4,648
3181,1,0,6,52,1,5,1490
3182,1,0,5,51,1,4,1987
3183,1,0,5,54,5,4,1948
3184,1,0,6,53,4,4,1821
3185,1,0,5,53,3,5,1336
3186,0,1,6,37,1,2,887
3187,1,0,9,52,1,3,2018
3188,0,1,12,39,2,3,1826
3189,1,0,5,52,2,3,1017
3190,1,0,3,51,1,4,936
3191,1,0,4,54,7,4,2406
3192,1,0,8,55,6,3,2161
3193,0,1,11,39,2,5,1940
3194,0,1,6,37,2,5,1407
3195,1,0,1,51,3,5,1250
3196,1,0,4,54,6,3,1834
3197,1,0,5,51,1,4,1201
3198,0,1,6,37,2,6,839
3199,0,1,5,39,7,2,2021
3200,1,0,9,53,2,4,1836
3201,1,0,3,52,4,3,1293
3202,1,0,7,54,4,2,2292
3203,0,1,3,35,0,5,727
3204,0,1,5,36,1,4,534
3205,1,0,2,51,3,3,1137
3206,1,0,5,52,2,5,1563
3207,1,0,5,53,4,3,1654
3208,1,0,4,50,0,2,1157
3209,1,0,4,52,2,4,983
3210,0,1,2,36,3,3,986
3211,0,1,6,38,4,3,2041
3212,1,0,5,53,4,4,1903
3213,1,0,4,50,0,3,942
3214,1,0,4,52,2,4,1232
3215,0,1,3,38,5,3,1709
3216,0,1,9,37,1,3,1385
3217,0,1,7,39,4,5,1783
3218,1,0,6,53,4,6,1873
3219,1,0,7,54,4,5,1890
3220,1,0,5,50,0,6,1246
3221,1,0,2,51,3,4,1468
3222,1,0,2,51,2,4,1092
3223,1,0,4,52,2,5,1491
3224,0,1,5,38,4,4,1266
3225,1,0,2,50,1,3,906
3226,1,0,8,54,5,5,2370
3227,1,0,8,52,1,2,2171
3228,1,0,2,50,1,4,703
3229,1,0,4,52,2,5,1185
3230,1,0,2,51,2,3,1252
3231,1,0,5,52,2,5,2325
3232,0,1,4,37,3,4,1767
3233,0,1,5,39,7,4,2522
3234,1,0,2,51,3,4,948
3235,1,0,4,53,4,5,1738
3236,1,0,8,53,3,5,1566
3237,1,0,3,51,2,4,1134
3238,1,0,5,54,5,4,2083
3239,1,0,6,54,6,4,2016
3240,1,0,5,51,1,5,1277
3241,1,0,4,52,3,4,1595
3242,1,0,5,53,3,4,1475
3243,0,1,4,37,2,5,571
3244,0,1,7,38,3,4,1559
3245,1,0,4,51,1,4,1161
3246,0,1,9,40,5,3,2197
3247,0,1,6,37,2,3,1761
3248,1,0,5,53,4,4,1777
3249,1,0,6,54,5,3,1777
3250,1,0,4,51,1,3,1266
3251,1,0,2,49,0,6,1136
3252,1,0,4,53,5,3,1804
3253,1,0,6,52,1,6,1333
3254,1,0,5,53,4,3,1466
3255,1,0,8,54,5,2,2348
3256,1,0,2,53,6,4,1884
3257,1,0,6,52,1,2,1321
3258,1,0,5,53,3,4,1722
3259,1,0,5,50,0,3,1109
3260,0,1,3,38,5,4,1466
3261,1,0,3,50,0,4,1095
3262,0,1,1,36,3,4,835
3263,1,0,1,51,4,6,1586
3264,1,0,4,53,5,4,2070
3265,1,0,3,52,4,4,1558
3266,0,1,1,35,1,4,925
3267,0,1,7,39,5,4,1987
3268,0,1,5,37,2,3,1098
3269,1,0,6,54,6,5,2193
3270,1,0,5,52,2,3,1364
3271,1,0,1,49,0,5,840
3272,1,0,6,53,4,3,2033
3273,1,0,6,52,2,4,1952
3274,1,0,5,52,2,6,1782
3275,1,0,6,52,1,4,1499
3276,1,0,10,53,1,4,1800
3277,1,0,5,53,4,6,2179
3278,1,0,3,53,5,2,1893
3279,1,0,4,52,2,4,1221
3280,1,0,3,51,2,3,1861
3281,1,0,3,54,7,5,1716
3282,1,0,2,52,4,2,1296
3283,0,1,8,41,8,4,2202
3284,1,0,5,52,2,6,1046
3285,0,1,8,37,1,4,1280
3286,1,0,6,52,2,6,1689
3287,1,0,9,53,2,4,1778
3288,1,0,5,54,6,3,2286
3289,1,0,5,51,1,5,1127
3290,0,1,6,38,4,4,1746
3291,1,0,8,53,2,3,1753
3292,1,0,8,54,4,5,2048
3293,0,1,4,37,3,3,1433
3294,1,0,4,54,6,5,1919
3295,0,1,1,36,3,5,1346
3296,1,0,5,54,5,4,1758
3297,1,0,4,51,1,5,1214
3298,1,0,4,52,3,4,1716
3299,1,0,9,55,5,4,2763
3300,1,0,3,51,1,4,965
3301,1,0,2,51,3,5,1295
3302,1,0,4,53,5,4,2243
3303,1,0,8,53,2,3,1655
3304,1,0,6,52,1,4,1262
3305,0,1,4,38,5,3,1465
3306,1,0,2,51,2,1,1345
3307,0,1,3,35,0,5,1361
3308,1,0,4,53,5,5,1905
3309,1,0,4,53,4,4,1685
3310,1,0,6,52,1,4,1363
3311,1,0,7,53,3,4,1960
3312,0,1,6,38,4,3,1504
3313,1,0,5,53,4,6,1438
3314,1,0,7,54,4,6,1823
3315,1,0,3,51,2,5,1665
3316,1,0,7,54,4,4,2209
3317,1,0,5,51,1,5,1135
3318,1,0,5,53,3,3,1785
3319,1,0,4,52,3,3,1839
3320,0,1,4,37,3,3,1902
3321,1,0,7,53,2,4,1775
3322,1,0,4,55,9,4,2451
3323,1,0,5,52,2,5,1969
3324,1,0,5,52,2,5,991
3325,1,0,4,50,0,3,935
3326,1,0,2,51,2,5,1100
3327,1,0,7,53,3,6,1342
3328,0,1,5,38,3,4,1933
3329,1,0,3,50,0,4,1216
3330,1,0,10,54,4,3,2556
3331,1,0,4,51,1,3,1673
3332,1,0,9,54,4,5,2083
3333,1,0,6,54,5,5,1900
3334,1,0,4,52,2,4,1328
3335,1,0,6,52,2,5,1960
3336,1,0,4,51,1,5,1121
3337,1,0,6,51,0,4,1373
3338,0,1,4,38,4,4,1536
3339,1,0,7,53,2,3,1748
3340,0,1,5,36,1,4,1168
3341,1,0,4,51,1,5,1053
3342,0,1,3,37,3,5,1158
3343,1,0,9,52,1,5,2061
3344,0,1,3,37,3,4,1094
3345,1,0,6,52,1,2,1862
3346,1,0,4,53,4,3,1516
3347,0,1,0,34,3,5,1036
3348,1,0,4,52,3,4,1461
3349,1,0,4,52,3,4,1683
3350,0,1,4,37,3,4,1291
3351,0,1,5,36,1,5,1083
3352,1,0,4,52,3,5,1465
3353,1,0,8,53,2,3,1701
3354,0,1,3,35,0,3,854
3355,1,0,8,53,2,6,1480
3356,1,0,5,53,4,4,2092
3357,0,1,10,40,5,5,2422
3358,1,0,4,53,5,6,1998
3359,1,0,3,52,3,4,1683
3360,1,0,4,52,2,4,1358
3361,1,0,3,52,4,5,1521
3362,0,1,10,39,3,4,2066
3363,1,0,6,53,3,4,2062
3364,1,0,1,49,0,4,807
3365,1,0,8,52,1,4,1717
3366,1,0,3,53,5,4,1333
3367,1,0,12,54,2,4,2529
3368,1,0,8,53,3,5,2657
3369,1,0,7,51,0,4,1401
3370,0,1,1,37,5,4,1432
3371,0,1,4,39,6,4,1699
3372,0,1,6,38,4,3,1231
3373,1,0,4,52,3,6,1774
3374,1,0,4,54,6,5,2187
3375,0,1,6,37,2,3,1339
3376,1,0,4,52,3,3,1896
3377,1,0,2,50,1,4,1091
3378,1,0,3,50,0,4,1247
3379,0,1,6,38,3,5,1684
3380,1,0,3,51,2,4,1321
3381,1,0,8,52,1,3,1736
3382,1,0,3,53,5,4,1406
3383,1,0,3,52,3,3,1476
3384,1,0,6,54,5,2,2325
3385,1,0,5,55,9,5,2327
3386,1,0,6,53,4,6,2027
3387,0,1,6,38,4,3,1592
3388,1,0,7,52,1,3,2042
3389,1,0,5,50,0,2,957
3390,1,0,7,54,4,4,1923
3391,1,0,5,54,5,3,2089
3392,0,1,2,35,1,3,1145
3393,1,0,7,54,5,3,1807
3394,1,0,4,52,2,8,1480
3395,1,0,7,51,0,4,1309
3396,1,0,4,52,2,3,1288
3397,0,1,3,36,2,5,1260
3398,1,0,3,52,4,3,1575
3399,1,0,5,53,3,3,1591
3400,1,0,7,53,3,4,2101
3401,1,0,6,54,5,4,1796
3402,1,0,6,52,1,5,1375
3403,1,0,9,54,4,4,1906
3404,1,0,5,54,5,3,1676
3405,1,0,4,52,2,3,1341
3406,1,0,5,51,1,1,1256
3407,1,0,3,50,0,4,899
3408,1,0,5,54,5,4,2062
3409,0,1,3,37,3,4,2134
3410,0,1,4,37,2,5,1267
3411,0,1,9,40,6,3,2549
3412,1,0,5,54,5,5,1805
3413,1,0,2,51,2,6,1179
3414,1,0,5,54,5,5,2112
3415,1,0,5,51,1,4,1027
3416,1,0,4,52,2,4,1693
3417,0,1,6,37,2,3,1697
3418,1,0,3,52,4,4,1723
3419,1,0,4,53,4,5,1545
3420,1,0,4,53,4,6,1610
3421,1,0,4,52,2,4,1597
3422,1,0,3,53,5,5,1886
3423,1,0,6,55,7,4,2585
3424,0,1,2,36,2,5,1448
3425,0,1,7,38,3,5,1912
3426,1,0,3,52,4,4,1468
3427,0,1,1,37,5,3,1287
3428,1,0,1,51,4,5,1170
3429,1,0,8,52,1,4,1447
3430,0,1,5,38,3,3,1766
3431,1,0,4,52,2,4,1378
3432,0,1,2,34,0,4,527
3433,1,0,1,51,3,4,1444
3434,0,1,3,37,4,3,1246
3435,1,0,4,54,6,5,1960
3436,1,0,10,54,3,4,1779
3437,1,0,6,54,5,4,2286
3438,1,0,6,53,4,3,1762
3439,1,0,5,52,2,4,893
3440,0,1,3,36,1,4,1039
3441,1,0,4,53,5,4,1335
3442,1,0,2,50,1,5,1204
3443,1,0,12,56,6,3,2488
3444,1,0,5,54,5,6,2017
3445,1,0,7,52,1,5,1328
3446,1,0,5,53,3,2,1721
3447,1,0,5,54,5,6,1844
3448,0,1,4,37,3,4,1423
3449,1,0,3,52,4,4,1417
3450,1,0,9,55,5,4,2264
3451,1,0,1,51,4,5,967
3452,0,1,2,37,5,2,1357
3453,1,0,8,51,0,4,2061
3454,1,0,2,50,1,5,1014
3455,1,0,5,54,5,4,1600
3456,0,1,8,39,5,4,1797
3457,1,0,7,53,3,3,1875
3458,1,0,1,52,5,5,1134
3459,1,0,4,53,4,5,1216
3460,0,1,2,36,2,3,1185
3461,1,0,8,53,3,5,1899
3462,1,0,4,52,3,4,1635
3463,0,1,4,37,3,3,1640
3464,1,0,6,51,0,3,990
3465,1,0,4,53,5,4,2098
3466,1,0,4,53,5,6,1720
3467,1,0,6,52,2,5,1916
3468,1,0,3,51,1,5,832
3469,1,0,6,54,5,5,1870
3470,0,1,5,39,5,6,2199
3471,1,0,6,53,3,4,1272
3472,1,0,3,52,3,4,1420
3473,1,0,7,52,1,4,1642
3474,1,0,3,51,2,4,1451
3475,1,0,7,53,3,3,2153
3476,1,0,5,51,1,4,1524
3477,1,0,11,56,7,5,2726
3478,1,0,7,52,1,2,1512
3479,1,0,7,53,2,4,1625
3480,0,1,6,37,2,4,1593
3481,1,0,7,55,6,5,2115
3482,0,1,7,38,2,6,1411
3483,0,1,7,39,4,3,2112
3484,0,1,8,40,6,4,2093
3485,1,0,7,55,6,4,2475
3486,1,0,3,52,4,3,1876
3487,0,1,4,37,3,4,1172
3488,0,1,8,38,3,4,1760
3489,1,0,6,53,3,4,1627
3490,1,0,3,52,3,3,1042
3491,1,0,7,54,5,5,2367
3492,1,0,7,54,5,4,2405
3493,1,0,4,53,4,4,1395
3494,0,1,5,38,3,5,1667
3495,1,0,8,52,1,6,1249
3496,1,0,4,51,1,5,950
3497,0,1,7,37,1,3,1466
3498,1,0,3,53,5,4,1880
3499,1,0,5,52,2,2,1419
3500,1,0,6,52,1,4,1621
3501,1,0,4,54,6,4,1968
3502,1,0,2,52,4,3,1244
3503,1,0,6,54,5,4,1699
3504,1,0,5,54,5,3,2069
3505,1,0,8,53,3,4,2581
3506,0,1,9,38,2,3,1902
3507,1,0,5,54,7,4,2458
3508,0,1,3,37,4,3,1229
3509,1,0,5,54,6,6,2339
3510,1,0,5,50,0,3,1083
3511,0,1,7,39,4,3,1659
3512,1,0,2,51,3,4,1582
3513,0,1,8,38,2,5,1735
3514,1,0,6,52,1,5,1140
3515,1,0,3,52,3,4,1307
3516,1,0,1,49,0,5,939
3517,1,0,4,52,3,4,1655
3518,0,1,4,37,2,5,1202
3519,0,1,3,37,4,3,1567
3520,0,1,4,38,4,4,1696
3521,0,1,6,37,2,6,1158
3522,0,1,6,39,5,5,1896
3523,0,1,6,39,5,4,1881
3524,1,0,5,52,2,6,1459
3525,1,0,5,53,4,4,1838
3526,1,0,7,53,2,3,1684
3527,0,1,3,38,5,2,1511
3528,1,0,4,52,3,5,1550
3529,0,1,2,36,3,3,1251
3530,1,0,5,52,2,5,1466
3531,1,0,8,53,2,4,1571
3532,0,1,8,39,4,5,2063
3533,1,0,3,53,6,6,2124
3534,1,0,6,53,3,3,1601
3535,1,0,3,52,3,2,1458
3536,0,1,7,39,4,3,1714
3537,1,0,6,51,0,3,2038
3538,1,0,4,53,5,4,2146
3539,1,0,5,51,1,5,1473
3540,0,1,2,36,2,4,999
3541,0,1,5,37,2,5,1245
3542,1,0,4,52,3,4,1764
3543,0,1,7,38,3,3,1722
3544,0,1,7,38,2,4,2050
3545,1,0,4,53,4,4,1683
3546,1,0,4,53,5,3,1662
3547,1,0,5,53,3,3,1444
3548,0,1,9,39,4,4,2031
3549,0,1,4,38,4,4,1818
3550,1,0,4,52,3,2,1347
3551,1,0,5,52,2,3,1813
3552,1,0,6,53,4,3,1780
3553,0,1,6,39,6,4,1630
3554,1,0,4,52,2,4,1378
3555,1,0,3,51,2,5,996
3556,1,0,5,53,4,5,1936
3557,1,0,4,50,0,3,1179
3558,1,0,2,52,4,4,1530
3559,1,0,2,51,3,6,886
3560,1,0,1,51,3,6,1069
3561,0,1,3,37,4,2,1245
3562,1,0,4,52,2,4,1384
3563,1,0,5,52,2,3,1615
3564,1,0,3,51,2,3,1374
3565,1,0,8,56,10,3,2762
3566,1,0,4,53,4,3,1165
3567,1,0,5,51,1,3,1409
3568,0,1,5,38,4,6,1299
3569,0,1,9,37,1,4,1748
3570,1,0,2,52,4,3,1231
3571,1,0,4,52,3,4,1769
3572,1,0,1,51,4,5,1215
3573,1,0,5,53,3,5,1254
3574,0,1,2,34,0,5,871
3575,1,0,8,52,1,2,1945
3576,1,0,6,52,1,5,1753
3577,1,0,2,51,3,2,1435
3578,1,0,6,53,3,5,1399
3579,1,0,3,51,2,3,1420
3580,1,0,7,53,3,3,1751
3581,0,1,5,38,3,4,1836
3582,1,0,8,53,3,5,2001
3583,1,0,2,51,2,3,1397
3584,0,1,3,38,6,4,1600
3585,0,1,4,37,3,6,1118
3586,1,0,5,53,4,6,2432
3587,0,1,6,37,1,5,780
3588,0,1,2,36,2,4,1389
3589,1,0,9,55,5,5,2552
3590,0,1,3,37,4,4,1134
3591,0,1,3,38,5,2,1782
3592,1,0,4,52,3,3,1881
3593,1,0,9,54,4,4,2642
3594,1,0,7,54,5,3,2234
3595,0,1,3,37,3,3,1426
3596,1,0,4,52,3,5,1623
3597,1,0,2,52,4,5,1788
3598,1,0,5,53,4,3,1719
3599,0,1,6,37,1,4,1124
3600,1,0,7,53,3,5,1753
3601,1,0,7,53,2,4,1627
3602,0,1,10,39,3,4,1991
3603,1,0,6,52,2,5,1635
3604,1,0,7,54,5,4,2103
3605,1,0,4,52,3,4,1529
3606,1,0,4,53,4,4,1667
3607,0,1,2,35,1,4,841
3608,0,1,5,39,6,3,1495
3609,0,1,5,38,3,3,1280
3610,1,0,5,53,3,6,1968
3611,0,1,4,37,3,4,1183
3612,1,0,4,51,1,4,1173
3613,1,0,6,53,3,3,2279
3614,0,1,6,37,2,5,1320
3615,0,1,4,38,4,4,1399
3616,1,0,4,52,3,5,1436
3617,0,1,3,38,5,5,1619
3618,1,0,1,51,3,2,1480
3619,1,0,10,55,5,3,2625
3620,1,0,4,52,2,6,1399
3621,1,0,4,52,2,1,1582
3622,0,1,2,36,3,4,1261
3623,1,0,3,53,6,4,1816
3624,0,1,4,37,3,4,1535
3625,0,1,6,38,4,5,1570
3626,0,1,2,36,3,4,1245
3627,0,1,7,38,2,4,1408
3628,0,1,3,37,4,3,1580
3629,1,0,7,55,7,2,2754
3630,1,0,4,52,3,3,2115
3631,1,0,8,53,2,4,1588
3632,1,0,3,50,0,4,759
3633,1,0,9,53,2,3,1524
3634,1,0,2,51,3,4,1518
3635,1,0,7,55,8,3,2750
3636,1,0,8,54,4,5,1680
3637,1,0,7,54,4,4,2309
3638,1,0,5,54,5,5,2099
3639,1,0,7,52,1,4,1449
3640,1,0,10,54,4,4,2269
3641,1,0,6,53,4,3,1591
3642,1,0,8,52,1,4,1938
3643,1,0,2,51,2,5,1116
3644,1,0,4,52,2,4,1621
3645,1,0,6,53,3,5,1891
3646,1,0,3,51,1,2,1225
3647,0,1,5,35,0,4,418
3648,1,0,5,54,6,4,2345
3649,1,0,7,54,4,3,1956
3650,1,0,4,53,5,5,2156
3651,0,1,9,39,4,4,1868
3652,1,0,5,53,3,4,1339
3653,1,0,4,52,2,5,1155
3654,0,1,3,38,5,5,1277
3655,1,0,5,51,1,5,1155
3656,0,1,7,38,2,1,1608
3657,1,0,9,55,5,3,2479
3658,1,0,2,51,2,5,845
3659,1,0,5,50,0,5,1363
3660,1,0,4,53,4,3,1500
3661,1,0,1,49,0,3,837
3662,1,0,6,52,1,4,1529
3663,1,0,4,52,3,3,1987
3664,1,0,5,54,5,4,1803
3665,1,0,3,52,4,7,1940
3666,0,1,6,36,0,5,1252
3667,1,0,5,53,3,4,1500
3668,1,0,6,54,5,5,1876
3669,1,0,4,52,2,4,1761
3670,0,1,6,38,4,5,1830
3671,1,0,5,52,2,3,1432
3672,1,0,6,53,4,2,2243
3673,1,0,5,53,3,6,1600
3674,0,1,5,36,1,5,902
3675,1,0,6,53,3,4,1559
3676,0,1,5,37,2,4,1736
3677,1,0,7,53,2,3,1609
3678,1,0,4,52,3,5,1330
3679,0,1,9,40,6,6,2222
3680,1,0,2,51,2,5,1387
3681,1,0,5,54,5,4,1071
3682,0,1,3,38,5,4,1789
3683,1,0,4,52,3,3,1620
3684,1,0,5,52,2,4,1452
3685,1,0,4,51,1,3,1514
3686,0,1,2,36,3,5,1407
3687,1,0,6,53,3,4,1797
3688,1,0,2,52,5,4,1414
3689,1,0,8,53,2,4,2051
3690,1,0,5,53,3,5,1685
3691,1,0,4,52,3,5,1687
3692,1,0,4,52,3,6,1556
3693,1,0,2,51,3,2,973
3694,1,0,6,53,4,4,2051
3695,0,1,5,35,0,4,1237
3696,1,0,8,52,1,4,2165
3697,1,0,4,54,6,5,1731
3698,1,0,6,52,1,3,1820
3699,0,1,3,36,1,5,1011
3700,1,0,9,55,6,4,2434
3701,1,0,6,53,3,4,1999
3702,1,0,6,53,3,5,1946
3703,1,0,3,52,3,6,1282
3704,1,0,2,50,1,3,1218
3705,1,0,4,52,3,2,1354
3706,0,1,6,36,0,4,1217
3707,0,1,8,38,2,5,2138
3708,1,0,2,51,2,3,1014
3709,1,0,3,52,4,1,1693
3710,1,0,3,53,5,5,2231
3711,1,0,4,54,6,5,1948
3712,1,0,3,51,1,3,1449
3713,1,0,4,51,1,3,1154
3714,1,0,6,52,2,4,1351
3715,0,1,5,37,2,4,1252
3716,1,0,2,50,1,4,1000
3717,0,1,5,39,5,2,1710
3718,1,0,9,53,2,4,1923
3719,1,0,7,53,2,5,1662
3720,0,1,5,38,4,4,1684
3721,0,1,4,37,2,3,1088
3722,1,0,4,53,4,4,1711
3723,1,0,7,51,0,3,997
3724,1,0,2,52,4,2,1287
3725,0,1,10,38,2,4,1998
3726,1,0,3,52,4,5,2090
3727,1,0,6,52,2,3,1866
3728,0,1,7,39,5,3,1824
3729,0,1,3,36,2,4,1735
3730,0,1,6,37,2,4,966
3731,1,0,4,52,2,3,1122
3732,1,0,6,53,3,4,2413
3733,1,0,3,51,1,6,1078
3734,1,0,5,54,5,6,1628
3735,1,0,7,51,0,4,1232
3736,1,0,9,51,0,5,1293
3737,1,0,4,53,4,5,1808
3738,1,0,3,53,5,4,1641
3739,1,0,4,52,2,4,1104
3740,0,1,2,36,2,2,977
3741,1,0,6,54,5,5,2426
3742,1,0,4,52,2,3,1296
3743,1,0,4,52,3,5,1416
3744,0,1,2,36,3,4,1153
3745,1,0,7,54,4,5,2371
3746,1,0,6,53,3,4,1756
3747,1,0,9,54,4,3,1992
3748,1,0,6,53,3,4,1556
3749,1,0,4,52,2,4,1573
3750,1,0,7,53,3,5,1810
3751,0,1,3,37,3,5,1347
3752,1,0,4,54,7,3,2284
3753,1,0,5,54,6,4,2216
3754,1,0,3,52,3,4,1332
3755,1,0,4,53,5,3,2249
3756,1,0,3,52,3,2,1035
3757,1,0,8,53,2,5,1910
3758,1,0,2,51,2,4,1146
3759,0,1,4,38,4,5,2162
3760,0,1,6,38,3,4,1814
3761,1,0,3,51,1,3,1252
3762,0,1,5,39,6,4,1894
3763,0,1,7,37,1,6,1709
3764,1,0,7,55,7,6,2560
3765,0,1,6,38,3,4,1979
3766,1,0,1,50,1,4,1265
3767,1,0,1,50,2,5,1178
3768,1,0,3,51,2,5,1350
3769,1,0,4,52,3,4,1824
3770,1,0,10,53,2,5,1546
3771,0,1,5,36,1,3,1181
3772,1,0,4,52,2,6,1274
3773,0,1,8,39,4,3,2247
3774,1,0,10,53,1,5,1685
3775,0,1,7,38,2,5,1697
3776,1,0,3,51,1,5,1148
3777,1,0,3,52,4,4,1842
3778,1,0,12,55,4,4,2355
3779,0,1,5,38,3,3,1182
3780,1,0,0,49,2,2,1448
3781,0,1,6,37,1,3,1316
3782,1,0,4,52,3,4,1178
3783,1,0,3,52,3,5,1528
3784,1,0,7,53,2,2,1368
3785,0,1,8,38,2,5,1741
3786,1,0,4,52,2,5,1225
3787,0,1,4,37,3,4,1613
3788,1,0,6,52,2,4,1911
3789,0,1,4,37,3,3,1335
3790,1,0,4,53,4,3,1852
3791,1,0,5,51,1,4,1532
3792,1,0,3,53,5,5,2255
3793,0,1,1,36,3,4,1123
3794,0,1,2,37,5,4,1495
3795,1,0,3,50,0,4,1472
3796,1,0,9,55,5,5,2172
3797,0,1,7,39,4,2,1645
3798,1,0,5,52,2,2,953
3799,1,0,3,52,4,5,1504
3800,1,0,7,53,2,5,1770
3801,1,0,8,53,2,4,1251
3802,1,0,7,55,6,5,2245
3803,0,1,5,36,1,4,1014
3804,0,1,8,38,3,4,2042
3805,1,0,11,54,2,4,2463
3806,0,1,4,37,3,5,1676
3807,1,0,7,52,1,4,1353
3808,1,0,8,52,1,5,1769
3809,1,0,5,52,2,4,1465
3810,1,0,7,53,3,6,2007
3811,1,0,8,54,4,4,2024
3812,0,1,6,38,4,5,1349
3813,1,0,5,53,3,4,1962
3814,1,0,3,52,3,4,1352
3815,1,0,5,53,3,4,1978
3816,0,1,7,37,1,3,1753
3817,0,1,7,38,3,4,2084
3818,1,0,6,51,0,3,1240
3819,1,0,10,54,4,4,2263
3820,0,1,6,39,5,3,2113
3821,1,0,7,54,4,4,1740
3822,1,0,7,52,1,3,1724
3823,1,0,6,53,4,4,2043
3824,1,0,7,54,4,3,2104
3825,0,1,9,36,0,6,2046
3826,0,1,7,38,2,4,1593
3827,1,0,8,53,3,3,2128
3828,1,0,4,52,2,3,1481
3829,1,0,2,52,4,4,1587
3830,1,0,1,51,3,3,1252
3831,1,0,3,54,7,4,1796
3832,1,0,7,53,3,4,1602
3833,1,0,5,51,1,5,1183
3834,1,0,5,52,2,4,1193
3835,1,0,4,51,1,5,1375
3836,1,0,5,53,3,5,1389
3837,1,0,8,51,0,4,1788
3838,1,0,1,51,3,5,1501
3839,1,0,5,51,1,6,1032
3840,0,1,7,39,4,4,1700
3841,1,0,5,51,1,3,1068
3842,1,0,7,54,4,4,1732
3843,1,0,6,53,4,3,1950
3844,1,0,5,53,4,4,1380
3845,1,0,7,54,5,6,2057
3846,1,0,9,52,1,5,1898
3847,1,0,10,54,3,3,2158
3848,1,0,7,54,4,4,1589
3849,1,0,5,51,1,5,1136
3850,1,0,5,51,1,5,777
3851,1,0,6,53,4,5,2131
3852,1,0,6,54,5,6,1565
3853,0,1,4,38,4,3,1474
3854,0,1,3,36,1,4,1307
3855,1,0,5,51,1,5,781
3856,1,0,1,50,2,4,1115
3857,0,1,7,38,2,4,1340
3858,0,1,6,39,5,5,2112
3859,1,0,7,53,3,3,1439
3860,0,1,3,37,3,2,907
3861,1,0,6,53,3,5,1463
3862,1,0,4,53,4,3,1396
3863,1,0,4,52,3,4,1554
3864,1,0,0,49,3,4,1469
3865,0,1,3,37,4,4,1841
3866,0,1,2,35,1,4,983
3867,1,0,4,52,3,3,1548
3868,0,1,7,40,6,3,2149
3869,1,0,8,54,4,5,1882
3870,1,0,2,52,5,6,1472
3871,1,0,6,53,4,5,1866
3872,0,1,3,36,2,5,961
3873,0,1,5,38,3,4,1308
3874,1,0,8,52,1,3,1700
3875,0,1,4,37,3,4,1443
3876,1,0,1,50,2,5,1151
3877,1,0,5,52,2,4,1188
3878,1,0,1,52,5,3,1948
3879,1,0,3,51,2,4,1232
3880,1,0,5,54,5,5,2361
3881,1,0,6,52,2,4,1427
3882,1,0,7,53,3,6,2163
3883,1,0,3,51,2,4,1107
3884,1,0,4,52,2,5,1649
3885,1,0,8,51,0,3,1424
3886,0,1,4,37,2,5,1520
3887,1,0,7,53,3,4,1896
3888,0,1,2,35,1,4,1316
3889,1,0,5,54,6,4,2232
3890,0,1,5,38,3,4,1309
3891,1,0,3,51,2,4,1456
3892,1,0,9,55,5,6,2511
3893,0,1,5,36,1,5,766
3894,0,1,5,36,1,3,1285
3895,0,1,3,36,1,3,1202
3896,1,0,3,51,1,3,905
3897,1,0,8,54,5,2,2077
3898,1,0,2,52,4,4,1518
3899,0,1,3,38,5,5,1678
3900,0,1,1,35,1,2,679
3901,1,0,4,53,5,3,2013
3902,1,0,4,51,1,4,1238
3903,1,0,5,54,5,2,1702
3904,0,1,9,38,2,4,1543
3905,0,1,3,36,1,5,728
3906,1,0,7,53,3,4,1631
3907,1,0,2,51,2,5,1204
3908,1,0,6,53,3,4,1840
3909,1,0,8,56,8,5,2991
3910,1,0,4,52,2,5,1145
3911,1,0,3,51,2,4,1156
3912,0,1,1,37,5,4,1565
3913,1,0,3,51,2,5,1567
3914,1,0,5,53,3,4,1151
3915,0,1,5,36,1,4,1035
3916,0,1,5,38,3,4,1733
3917,1,0,4,53,4,3,1965
3918,0,1,3,36,2,4,1378
3919,0,1,5,38,3,5,1331
3920,1,0,4,54,7,7,2331
3921,1,0,2,52,5,6,1908
3922,1,0,1,49,0,4,1102
3923,1,0,3,51,2,6,1073
3924,1,0,4,54,6,4,1649
3925,0,1,10,37,0,3,1433
3926,1,0,4,52,3,5,1629
3927,1,0,6,54,6,4,1900
3928,1,0,2,51,2,5,1780
3929,0,1,7,38,2,4,1552
3930,1,0,3,51,2,5,926
3931,0,1,4,36,1,4,924
3932,0,1,7,39,4,3,1740
3933,0,1,4,38,4,5,1160
3934,0,1,6,38,3,6,1602
3935,1,0,9,52,1,4,2055
3936,0,1,5,39,7,4,2058
3937,1,0,6,52,1,2,1319
3938,0,1,7,40,6,5,2404
3939,0,1,2,36,3,4,1390
3940,1,0,5,52,2,5,1233
